Tiempo_Respuesta,Tiempo_comunidad,Sexo,Trabaja,Edad,Familia,Hobbies,Club_Social,Politica,Profesional,Medioambiente,Grupo_Apoyo
7.06,Largo,F,Si,49,0,1,0,1,1,0,0
4.55,Corto,M,No,34,1,1,0,0,0,1,0
8.9,Medio,M,No,46,0,0,0,0,1,0,0
6.88,Largo,M,No,42,1,1,1,0,1,1,1
5.19,Medio,M,No,24,0,0,0,0,1,0,1
3.63,Corto,F,No,18,0,0,0,0,0,0,0
9.44,Largo,F,Si,47,0,0,0,0,0,0,0
3.19,Medio,M,Si,38,1,1,0,0,0,1,0
5.88,Largo,M,Si,25,0,0,0,0,0,0,0
5.6,Largo,F,No,50,0,0,0,0,0,0,0
7.36,Medio,F,No,31,0,0,0,0,0,1,0
5.22,Medio,F,Si,34,1,0,0,0,0,0,0
7.24,Medio,F,Si,32,0,0,0,0,0,1,0
5.64,Largo,F,No,44,0,0,0,0,0,1,0
8.34,Medio,M,Si,39,0,0,0,0,0,1,0
6.23,Corto,F,No,41,0,0,0,0,0,0,0
9.33,Medio,M,Si,54,1,0,0,0,0,0,0
4.07,Corto,F,Si,36,0,0,0,0,1,0,0
4.58,Medio,M,No,21,1,1,1,0,1,1,0
9.41,Medio,F,No,41,0,0,0,0,1,1,0
4.66,Largo,M,No,19,1,1,0,0,0,1,0
7.8,Medio,M,Si,33,1,1,1,0,0,0,1
8.75,Medio,M,Si,26,1,1,0,0,0,1,0
9.82,Medio,F,No,51,0,0,0,0,1,0,0
5.09,Largo,M,Si,30,1,0,0,1,0,1,0
4.65,Largo,F,Si,49,1,1,0,0,0,1,0
8.85,Largo,F,Si,35,1,0,1,0,0,1,0
5.45,Corto,F,Si,28,1,0,1,0,0,1,0
7.25,Largo,M,No,49,1,0,0,0,0,0,0
9.2,Largo,F,No,20,0,1,1,0,1,1,1
3.04,Largo,M,Si,26,0,0,0,0,1,1,0
5.5,Largo,M,Si,44,0,1,0,0,0,1,0
3.62,Medio,M,No,39,0,1,0,0,1,0,0
5.78,Medio,M,Si,55,1,0,0,1,1,0,1
8.17,Largo,M,Si,44,0,0,0,0,0,0,0
4.83,Corto,M,Si,23,1,0,0,0,1,1,0
8.85,Medio,M,Si,30,0,0,0,0,0,0,0
4.36,Largo,M,Si,27,1,1,0,0,0,1,0
5.95,Corto,F,Si,33,1,1,0,0,1,0,0
9.42,Largo,M,Si,42,1,0,0,0,0,1,0
6.58,Largo,M,No,52,1,1,0,1,0,0,0
4.89,Largo,M,Si,31,1,1,1,0,0,1,0
7.13,Medio,F,No,41,1,0,0,0,0,0,0
5.04,Medio,F,No,20,0,0,1,0,0,0,0
3.95,Medio,F,No,44,1,0,0,0,0,0,1
6.75,Medio,F,No,41,0,0,0,0,0,0,0
5.06,Medio,M,Si,46,1,1,0,0,0,1,1
2.6,Medio,F,No,38,0,0,0,0,0,0,0
3.82,Corto,F,Si,51,0,0,1,0,0,1,0
4.47,Largo,M,No,34,0,0,0,0,1,0,0
3.89,Largo,F,Si,35,0,0,0,0,0,1,0
5.5,Largo,F,No,54,0,0,0,0,0,0,0
8.82,Largo,F,Si,23,0,0,0,0,0,0,0
8.76,Medio,M,No,20,1,0,0,0,0,0,0
3.56,Corto,F,No,35,0,0,0,0,1,0,0
4.04,Largo,M,Si,24,1,0,0,0,0,0,0
6.12,Largo,F,No,50,1,1,1,0,0,0,0
2.32,Corto,M,Si,40,0,1,0,0,0,0,0
5.47,Largo,F,Si,22,0,0,1,0,0,1,1
10.08,Medio,M,Si,50,0,0,0,0,1,0,0
9.96,Medio,F,No,32,0,0,0,0,0,0,1
5.49,Largo,F,No,45,1,0,0,0,0,0,1
7.84,Largo,F,No,32,1,1,0,0,0,1,0
9.73,Medio,M,No,39,0,0,1,0,0,1,0
7.99,Largo,M,No,37,0,1,0,0,0,0,0
9,Largo,F,No,51,0,0,0,0,0,0,0
9.48,Medio,F,Si,21,0,0,0,0,0,1,0
8.36,Largo,M,No,49,0,1,0,0,0,1,1
7.34,Largo,F,Si,46,1,1,1,0,1,1,0
6.47,Largo,M,Si,42,1,0,0,0,1,0,0
